source_id,reply_id,argument,claim,evidence,unverifiable_claim,verifiable_claim,reason,external_evidence,internal_evidence,sarcasm,toxic_language
1177514883706806278,1177526478759694336,1,1,0,1,0,0,0,0,0,0
1179786366227505152,1180038641130840064,1,1,1,1,1,1,0,0,0,0
1180093487003385856,1180115037375086592,0,0,0,0,0,0,0,0,0,1
1178935772629606401,1178944198931824640,1,1,1,1,0,1,0,0,0,0
1180111154045173760,1180111544677552129,1,1,0,1,0,0,0,0,0,0
1178679644020776963,1178698271881072640,1,1,0,0,1,0,0,0,1,0
1113358751963197440,1178399138582601730,0,0,0,0,0,0,0,0,0,0
1177175369620905985,1177183509208883200,1,1,1,1,0,1,0,0,0,0
1178278511972360192,1178323310867820544,0,0,0,0,0,0,0,0,0,1
1176835276280401922,1176878469894070277,0,0,0,0,0,0,0,0,0,1
1180021476747104256,1180030299213828097,1,1,1,1,0,0,1,0,0,0
1176770666118430720,1176962699277635585,1,1,0,1,0,0,0,0,0,0
1179795791021514753,1179797705721307140,1,1,0,1,0,0,0,0,0,0
1177814949621571584,1177855452241113088,0,0,0,0,0,0,0,0,0,1
1178959898077536256,1178979244417978368,1,1,0,1,0,0,0,0,0,0
1177331235418443790,1177507907350355969,1,1,1,1,0,1,0,0,0,0
1177889888500363264,1178214157742727168,1,1,1,1,0,1,0,0,0,0
1177591426575720448,1177604896201293824,0,0,0,0,0,0,0,0,1,1
1178589058060169219,1178599032387702784,1,1,1,1,1,0,1,0,0,0
1179394414118084608,1179644711209963520,1,1,1,1,0,0,1,0,0,0
1178690292171624448,1178697254082879489,1,1,0,1,1,0,0,0,0,0
1178687477646872576,1178688298333671425,1,1,0,1,0,0,0,0,1,0
1177826269360201728,1177855004767641600,1,1,0,1,0,0,0,0,0,0
1180116736361861120,1180117167683047424,1,1,0,1,0,0,0,0,0,0
1177887210097582080,1177891069947764736,0,0,0,0,0,0,0,0,0,1
1177323067338612736,1177624746978099200,1,1,0,0,1,0,0,0,0,0
1177999491145883648,1178098196515418113,1,1,0,1,1,0,0,0,0,0
1178721039204995072,1178917750321926144,1,1,1,0,1,0,1,0,0,0
1178565397630607361,1178570082282328064,0,0,0,0,0,0,0,0,1,1
1179697829356408832,1179708906081308677,1,1,0,1,0,0,0,0,0,0
1179379340657807360,1179381132288233482,0,0,0,0,0,0,0,0,0,0
1179086825807212545,1179094566529568769,0,0,0,0,0,0,0,0,0,1
1179804722338947072,1179806176386650112,0,0,0,0,0,0,0,0,1,1
1178363791857336320,1178363793463808000,1,0,1,0,0,0,1,0,0,0
1177538130066509824,1177735967857397765,1,1,0,1,1,0,0,0,0,0
1177187358380347393,1177192950029324288,1,1,0,1,1,0,0,0,0,0
1179217204920885248,1179217556726530050,1,1,1,1,0,1,0,0,0,0
1177529864628428800,1178647106732613632,0,0,0,0,0,0,0,0,0,1
1178389477196226561,1178569233824980992,1,1,0,1,0,0,0,0,0,0
1179034811861569536,1179130240087597056,0,0,0,0,0,0,0,0,1,1
1177305390150750210,1177494158660923392,1,1,0,1,1,0,0,0,0,0
1179022337737465863,1179048818203119616,1,1,1,1,1,1,0,0,0,0
1180012821909790720,1180020846926143489,0,0,0,0,0,0,0,0,0,0
1176911195632279555,1177541343532503040,0,0,0,0,0,0,0,0,0,0
1178289525489049601,1178290653249314820,1,1,0,1,0,0,0,0,0,0
1179066587753701376,1179467729524477953,1,1,0,1,0,0,0,0,0,0
1177225480052908033,1177240455815270401,0,0,0,0,0,0,0,0,0,1
1177981728566194176,1178020629917908992,1,1,0,1,0,0,0,0,0,0
1178082731722526722,1178590550930415616,1,1,0,1,1,0,0,0,0,0
1177318998062632960,1177427881317810177,0,0,0,0,0,0,0,0,1,0
1178075233015750660,1178432968131579904,1,1,0,1,0,0,0,0,0,0
1176406000519307264,1177549250282102789,0,0,0,0,0,0,0,0,0,1
1177926231448313856,1177933081459736577,1,1,0,0,1,0,0,0,0,0
1178593496451764226,1178617765449666560,0,0,0,0,0,0,0,0,0,0
1176447715850489857,1176448611145723908,0,0,0,0,0,0,0,0,0,1
1177490413264896000,1177492420449062913,0,0,0,0,0,0,0,0,1,0
1177268985135554560,1177286626147491840,0,0,0,0,0,0,0,0,0,1
1177934648711811080,1178257149857796096,1,1,0,1,0,0,0,0,0,0
1177222573341458432,1177259122712035332,0,0,0,0,0,0,0,0,0,1
1178719280919191555,1178964677608529920,0,0,0,0,0,0,0,0,0,0
1177158538042519552,1177187708504068097,0,0,0,0,0,0,0,0,0,1
1179352919562424322,1179354643756994560,1,1,1,1,1,0,1,0,0,0
1177542506948517890,1177548724446384128,1,1,0,1,0,0,0,0,1,0
1176616084159500289,1176896165218066438,1,1,1,1,0,0,1,0,0,0
1180146455773945861,1180147840779198465,1,1,1,1,1,0,1,0,0,0
1178960933009408000,1178975537299169280,1,1,0,1,0,0,0,0,0,0
1177145417047445504,1178000730084593665,0,0,0,0,0,0,0,0,0,0
1178913790324289536,1179281871626276865,0,0,0,0,0,0,0,0,1,1
1178423465390546946,1178582547632201728,1,1,0,1,0,0,0,0,0,0
1179673634404741120,1179691340499693568,1,1,1,1,0,1,0,0,0,0
1178219606235856902,1178265142410252289,1,1,0,1,0,0,0,0,0,0
1177513909667819520,1177528484102647809,1,1,0,1,0,0,0,0,0,0
1177456191154221058,1177613846447562752,1,1,0,1,0,0,0,0,1,0
1176927335574102016,1176931867515326467,1,1,0,1,0,0,0,0,0,0
1176037723930583040,1176074832552898561,1,1,0,1,0,0,0,0,0,0
1177831621283762176,1177899315165044736,1,1,0,1,0,0,0,0,0,0
1179983945729024000,1179995826464198656,1,1,0,1,0,0,0,0,0,0
1177827500770152450,1177896492176150533,0,0,0,0,0,0,0,0,0,1
1179049790929326080,1179103618374524928,0,0,0,0,0,0,0,0,1,0
1177889467958546432,1177897639947489280,1,1,1,1,0,1,0,0,0,0
1179305578839060480,1179306167249653760,1,1,0,1,1,0,0,0,0,0
1177122839939432448,1177124710427045888,1,1,0,1,0,0,0,0,0,0
1177507892984811526,1177509683348721667,1,1,1,1,1,0,1,0,0,0
1179372190405410818,1179375488478973952,0,0,0,0,0,0,0,0,0,1
1178263803055808512,1178264177451966465,1,0,1,0,0,0,1,0,0,0
1177210374283759617,1177230142311161856,1,1,0,1,1,0,0,0,1,0
1178570181955801089,1178655946312171520,1,1,1,1,0,1,0,0,0,0
1177164660384157696,1177168318488354817,1,1,1,1,1,1,0,0,0,0
1179034811861569536,1179120861472854016,1,1,0,1,0,0,0,0,0,0
1178301046294274048,1178401046584086529,0,0,0,0,0,0,0,0,0,1
1177826269360201728,1177866945800163328,1,1,0,1,0,0,0,0,1,0
1179168882034126849,1179169979004002304,1,1,0,1,0,0,0,0,0,0
1178641084446072832,1178938833217445889,0,0,0,0,0,0,0,0,0,1
1179359967989682176,1179374347301085185,1,1,0,1,0,0,0,0,0,0
1177598811667075074,1177602911859331072,1,1,0,1,0,0,0,0,0,0
1178215123376316417,1178218348754149377,0,0,0,0,0,0,0,0,0,0
1179253288052645888,1179268733409337344,1,0,1,0,0,0,1,0,1,0
1179644940567158784,1179661479697682432,1,1,1,1,0,1,0,0,0,0
1177677055535788033,1177679170102534155,1,1,0,1,0,0,0,0,0,0
1178181756454920192,1178223337509658625,1,1,0,1,0,0,0,0,0,0
1177628014655557632,1177704505984606208,1,1,1,1,1,1,0,1,0,0
1179673674540036096,1179854200852926464,1,1,0,1,0,0,0,0,0,0
1177504887501815809,1178218988167409664,1,1,0,1,0,0,0,0,0,0
1180128481398677505,1180149173376733185,1,1,0,1,0,0,0,0,0,0
1179697099665006592,1180029968912453633,1,1,0,1,0,0,0,0,0,0
1179853992307937281,1179909714261491714,0,0,0,0,0,0,0,0,0,0
1179730856870629376,1179735597583339520,0,0,0,0,0,0,0,0,0,1
1177190832300052482,1177195856665153536,0,0,0,0,0,0,0,0,0,0
1179735597583339520,1179757085376036864,0,0,0,0,0,0,0,0,0,0
1176901701376368640,1176996192124846081,0,0,0,0,0,0,0,0,0,1
1177864215706689537,1177878172244856832,1,1,0,1,0,0,0,0,0,0
1178627484209881088,1178636900753661953,0,0,0,0,0,0,0,0,1,0
1178841874154409985,1178940535421181957,1,1,1,1,1,0,1,0,0,0
1178055240307879938,1178346566949756928,0,0,0,0,0,0,0,0,1,0
1178942736252260352,1178978400544968704,1,1,1,1,0,1,0,0,0,0
1179388699852849155,1179677562739535873,1,1,0,1,0,0,0,0,1,0
1179048818203119616,1179175103826989056,1,1,0,1,1,0,0,0,0,0
1179449608738660363,1179458285830844418,0,0,0,0,0,0,0,0,0,0
1176824736812339203,1176938347614351363,1,1,0,1,1,0,0,0,0,0
1178632998943690752,1178774791144247296,1,1,0,1,0,0,0,0,0,0
1179883874396061696,1179892727321939968,1,1,0,1,0,0,0,0,0,0
1179068454650990592,1179070820318171137,1,1,0,1,0,0,0,0,0,0
1178361530385096705,1178372585769361411,1,1,0,1,0,0,0,0,0,0
1178275732377735168,1178421643582029831,1,1,0,1,0,0,0,0,0,0
1177963052907601920,1177963128845414400,1,1,0,0,1,0,0,0,0,0
1177862047985475584,1177961697065230336,1,1,0,1,0,0,0,0,0,0
1177517682775576579,1177519291668692994,0,0,0,0,0,0,0,0,0,0
1177932531758448641,1177960312131198976,0,0,0,0,0,0,0,0,0,1
1177164241847115776,1177166625604349952,1,1,1,1,0,1,0,0,0,0
1150348792073527296,1177921734646931456,0,0,0,0,0,0,0,0,0,0
1177541710601175041,1177666927080153089,1,1,1,1,1,1,0,0,0,0
1176226238077251584,1177167854900318208,0,0,0,0,0,0,0,0,0,1
1176612679357751297,1176630041016446977,1,1,0,1,0,0,0,0,0,0
1179445783759859712,1179454489646043141,0,0,0,0,0,0,0,0,0,0
1177265654765932544,1177399426131922946,0,0,0,0,0,0,0,0,0,1
1179774141886615552,1179830169768517635,1,1,0,1,0,0,0,0,0,0
1177134272576184320,1177141910760300545,1,1,1,1,0,1,0,0,0,0
1180013453769138177,1180087960936570880,0,0,0,0,0,0,0,0,0,0
1177950111969812480,1177950346255187968,1,1,0,1,0,0,0,0,0,0
1178730679040909313,1178733207946223618,1,1,1,1,0,0,1,1,0,0
1177591585409835008,1177596817393033216,1,1,1,1,0,0,1,0,0,0
1177111272749490180,1177128250549710849,1,1,1,1,0,1,0,0,0,0
1179806585792733185,1180110483459907584,1,1,1,1,1,1,1,0,0,0
1168871782666952704,1177223090109128704,0,0,0,0,0,0,0,0,0,0
1177645867123331072,1177655193263071233,1,1,1,1,0,1,0,0,0,0
1179318853249183744,1179428814117576704,0,0,0,0,0,0,0,0,0,0
1176550570905260032,1177292827786715137,1,1,1,1,0,1,0,0,1,0
1178401029743927296,1179018510460170242,1,1,0,1,0,0,0,0,0,0
1178873461881618433,1179127024876769280,1,0,1,0,0,0,1,0,0,0
1178581794872004608,1178582895931351040,1,1,1,1,1,1,0,0,0,0
1178826514198093824,1178981868580024321,1,1,0,1,0,0,0,0,0,0
1179018746221993984,1179030571298762752,1,1,0,1,0,0,0,0,0,0
1178075233015750660,1178692507649097728,1,1,0,1,0,0,0,0,0,0
1177650607945113603,1177991965331398657,1,1,0,1,1,0,0,0,0,0
1176770547352580101,1176772955600236544,1,1,1,1,1,1,1,0,0,0
1180007945058361344,1180066600050929665,1,1,0,1,0,0,0,0,1,0
1178187575116337153,1178201420924936194,1,1,0,1,0,0,0,0,0,0
1178026968161357825,1178048153301463041,1,1,0,1,0,0,0,0,0,0
1176960741544472578,1176971509732167681,0,0,0,0,0,0,0,0,1,0
1177208675083202561,1177208921871847424,1,1,0,1,1,0,0,0,0,0
1176770666118430720,1177110203650707457,1,1,1,1,0,1,0,0,0,0
1176242376668581888,1176494779053563904,1,1,0,1,0,0,0,0,0,0
1178698640430440456,1178700322602131458,1,1,0,1,0,0,0,0,0,0
1178990332907851777,1179587418661560322,1,1,0,1,0,0,0,0,0,0
1177145417047445504,1177184119555534850,1,1,0,1,0,0,0,0,0,0
1152140734482591744,1177679061444911107,1,1,0,1,0,0,0,0,0,0
1177630760213385216,1177664496631980033,0,0,0,0,0,0,0,0,0,0
1176880895439134720,1176924373908955136,1,0,1,0,0,0,1,0,0,0
1177580157999222785,1179132415895318530,1,1,1,1,0,0,1,0,0,0
1179416897470812166,1179445790877667328,1,1,1,0,1,1,0,0,0,0
1179419204535144448,1179423081519046657,0,0,0,0,0,0,0,0,1,0
1178201137947779072,1178207095327531008,1,1,0,0,1,0,0,0,0,0
1177323280593764353,1177452921861984257,1,0,1,0,0,0,1,0,0,0
1177495790308085760,1177517537287819265,1,1,1,1,0,1,0,0,0,0
1178694406133682182,1178722411170152448,1,1,1,1,0,1,0,0,0,0
1178729876876120065,1178902906378035201,0,0,0,0,0,0,0,0,0,0
1177190923589029889,1177327293758398470,0,0,0,0,0,0,0,0,0,1
1179358726358290434,1179362693595185153,0,0,0,0,0,0,0,0,0,1
1178334067768602624,1178347711747285002,1,1,1,1,1,1,0,0,0,0
1178689745834127360,1178690106829336578,1,1,1,1,1,0,1,0,0,0
1179069685570134016,1179084597310742529,1,1,0,1,1,0,0,0,0,0
1176164280875528193,1176169877532479488,0,0,0,0,0,0,0,0,0,0
1178820974868926465,1178895525262835713,1,1,0,1,0,0,0,0,0,0
1179111443997822976,1179116938045337605,1,1,0,0,1,0,0,0,0,0
1179337070218747905,1179357202286546952,1,1,0,1,0,0,0,0,0,0
1172367652821426177,1178646295176712198,1,1,0,0,1,0,0,0,0,0
1177628775393181697,1177639532394614784,1,1,0,1,0,0,0,0,0,0
1177908562879811584,1177910124800811008,1,1,1,1,0,1,0,0,0,0
1178634818835402752,1178662395113279488,1,1,0,1,0,0,0,0,0,0
1177554173690355712,1177628014655557632,1,1,1,1,0,1,0,0,0,0
1177853342904659969,1177947662378774528,1,1,0,1,0,0,0,0,0,0
1178208789994070018,1178271433618870272,1,1,0,1,0,0,0,0,0,0
1177193869232037888,1177195833252614145,1,1,0,1,0,0,0,0,0,0
1177930088802902016,1177936209559064576,1,1,0,1,0,0,0,0,0,0
1177497578344046595,1177645613204283393,0,0,0,0,0,0,0,0,0,0
1177543945028587525,1177544755317760000,1,1,0,1,0,0,0,0,0,0
1178233529051815937,1178265941576208389,1,0,1,0,0,0,1,0,0,0
1177087238271918080,1177122835057258497,0,0,0,0,0,0,0,0,0,1
1177225480052908033,1177252151279661059,1,1,1,1,0,0,1,0,1,0
1177507698792775682,1177854427279118336,0,0,0,0,0,0,0,0,0,1
1175555026011533312,1179639012551733254,1,0,1,0,0,0,1,0,0,0
1178565573174796288,1178606581589647360,1,1,0,1,0,0,0,0,0,0
1177166042826772480,1177225288578732039,0,0,0,0,0,0,0,0,0,0
1177122627510558720,1177125232559230977,0,0,0,0,0,0,0,0,0,0
1179022337737465863,1179042105467031556,1,1,1,0,1,1,0,0,0,0
1177119142186508288,1177124955970035712,1,1,1,1,0,1,0,0,0,0
1177096018585882625,1177096271716376576,0,0,0,0,0,0,0,0,0,0
1178082731722526722,1178104636567371776,1,1,0,1,0,0,0,0,0,0
1178757167664513024,1178758470335680517,1,1,0,1,1,0,0,0,0,0
1178560026367188993,1178589669937831936,1,1,0,1,0,0,0,0,1,0
1178423465390546946,1178584442962665472,0,0,0,0,0,0,0,0,1,0
1178719377476247553,1179001046649184256,1,1,0,1,0,0,0,0,0,0
1179017800905641984,1179108509637599233,0,0,0,0,0,0,0,0,1,0
1177352983295746049,1177412877331959808,1,0,1,0,0,0,1,0,0,0
1179122515429466115,1179165465240846342,1,1,1,1,0,1,0,0,0,0
1176808911782993920,1178403471562870784,1,1,0,1,0,0,0,0,0,0
1178035793123794945,1178036404485578753,0,0,0,0,0,0,0,0,1,0
1177129271061561344,1177135980320624640,1,1,0,1,0,0,0,0,0,0
1177606324013678595,1177607553158733825,0,0,0,0,0,0,0,0,0,0
1178219467861565440,1178226654629580800,0,0,0,0,0,0,0,0,0,0
1178312204816437248,1178320110827778048,1,1,0,0,1,0,0,0,0,0
1179320139331903488,1179333140055252993,0,0,0,0,0,0,0,0,0,0
1176938124301230080,1177083503902625797,0,0,0,0,0,0,0,0,0,0
1180066435072233472,1180115747634339841,1,1,0,1,0,0,0,0,0,0
1177547256997847046,1177550340771786753,1,1,0,1,0,0,0,0,0,0
1176859256026480645,1177021537955827713,1,1,0,1,1,0,0,0,0,0
1179660960195317760,1179846309517385728,1,0,1,0,0,0,1,0,0,0
1177888245859934209,1178242092528816128,1,1,0,1,0,0,0,0,0,0
1179086889560809472,1179091361926172673,0,0,0,0,0,0,0,0,1,0
1179215430264733698,1179599748048855040,0,0,0,0,0,0,0,0,0,1
1176800372964376576,1176801958004449280,1,1,1,1,1,0,1,0,0,0
1176446031002836992,1176466101250732032,1,1,0,1,1,0,0,0,0,0
1176923418186387458,1176923846408101892,1,0,1,0,0,0,1,0,0,0
1177207939444236291,1177228434097016832,1,1,0,1,0,0,0,0,0,0
1177601843914006542,1177639354598076420,0,0,0,0,0,0,0,0,0,1
1178095874687356929,1178195060627771392,1,1,0,1,0,0,0,0,0,0
1178306796647256064,1178734193100099584,1,1,1,1,0,0,1,0,0,0
1176888086749417472,1177065222990958592,1,1,0,1,0,0,0,0,0,0
1177461856887177217,1177472314344005632,1,1,0,1,0,0,0,0,0,0
1177440552909852674,1177445065641185280,1,1,0,1,0,0,0,0,0,0
1178183328119308288,1178183763504910337,1,1,0,1,0,0,0,0,0,0
1178561303557951490,1178573988903174144,0,0,0,0,0,0,0,0,1,0
1178568791753658368,1178584988910080000,1,1,0,1,1,0,0,0,0,0
1179492468196335616,1179493184386281472,1,1,0,1,0,0,0,0,0,0
1177122482563821568,1177132519550070784,0,0,0,0,0,0,0,0,0,1
1177831621283762176,1177838842453385216,1,1,0,1,0,0,0,0,0,0
1177074450040336384,1177075125432332288,0,0,0,0,0,0,0,0,0,0
1177238802215112705,1177243459369021445,1,1,0,1,0,0,0,0,0,0
1178065111384313857,1178558099977883648,1,1,0,1,0,0,0,0,0,0
1177930944772214785,1177955281713717248,1,1,0,1,0,0,0,0,0,0
1177452266908831745,1177494809839165441,1,0,1,0,0,0,1,0,0,0
1179087448732815367,1179090346367766529,1,1,0,1,0,0,0,0,0,0
1179396920588017667,1179406604275503104,1,1,0,1,0,0,0,0,0,0
1178342521472192514,1178533452695638021,0,0,0,0,0,0,0,0,1,0
1177980446073860098,1177999274954706944,1,1,0,1,0,0,0,0,0,0
1179898144047452162,1180017032999428096,1,1,0,1,0,0,0,0,0,0
1178654438837379073,1178713737655660548,1,1,0,1,0,0,0,0,0,0
1176955763325116417,1176979145491984386,1,1,0,1,0,0,0,0,0,0
1177487764670963713,1179405357464113152,1,1,0,1,0,0,0,0,0,0
1178921243711549441,1179033540924600320,0,0,0,0,0,0,0,0,1,0
1177542179167834112,1177575097093238787,1,1,0,0,1,0,0,0,0,0
1176910189326479365,1177307745906823169,1,0,1,0,0,0,1,0,0,0
1176861561899618305,1176906697572585473,1,1,0,1,0,0,0,0,0,0
1177459295899680768,1177681895682969600,1,1,1,1,0,1,0,0,0,0
1177169723953430528,1177174049287475201,1,1,0,1,0,0,0,0,0,0
1179686291816026112,1179689103157338112,0,0,0,0,0,0,0,0,1,0
1179382794167967746,1179668825668771841,1,1,0,1,0,0,0,0,0,0
1179254691038937088,1179255231147921409,1,1,0,1,0,0,0,0,0,0
1177159554645274624,1177161128989941760,1,0,1,0,0,0,1,0,0,0
1177557145967091712,1177605571345866752,0,0,0,0,0,0,0,0,0,0
1178746334733582340,1178973204590796800,0,0,0,0,0,0,0,0,1,0
1179388739338080263,1179392387283587077,1,1,0,1,0,0,0,0,0,0
1178927076956606464,1179098648040353792,1,1,0,1,0,0,0,0,0,0
1179614638914310145,1179615229170335744,1,1,0,1,0,0,0,0,0,0
1179065082254385154,1179066233334960129,0,0,0,0,0,0,0,0,1,0
1178434046587801603,1179411338965258240,1,1,0,1,0,0,0,0,0,0
1175384064624406529,1178955011717582849,1,1,0,1,0,0,0,0,0,0
1179170416583172098,1179260338962927617,1,1,0,1,0,0,0,0,0,0
1177303939076820993,1177306697817346048,1,1,0,1,0,0,0,0,0,0
1179356670121693184,1179521602284871680,1,1,0,1,0,0,0,0,0,0
1178561303557951490,1178567641235165186,0,0,0,0,0,0,0,0,1,0
1178756499809677314,1179035817135599616,1,1,0,1,0,0,0,0,0,0
1178074028998905857,1178171124028497920,1,1,0,1,0,0,0,0,0,0
1178604864278061056,1179140769988448257,1,1,1,1,0,0,1,0,0,0
1179427825964716036,1179742165448220672,0,0,0,0,0,0,0,0,0,0
1179763836137676800,1179775627274194944,1,1,0,1,1,0,0,0,0,0
1177844106162249728,1177846545502408706,1,0,1,0,0,0,1,0,0,0
1178950080159784962,1179048187069370368,1,1,0,0,1,0,0,0,0,0
1177071083666780161,1177072612494721024,1,1,0,1,0,0,0,0,0,0
1176105632950358016,1176171261396955143,1,1,0,0,1,0,0,0,0,0
1179354643756994560,1180041091107692544,1,1,0,0,1,0,0,0,0,0
1178631678987788289,1178632997924491264,1,1,0,1,0,0,0,0,0,0
1176518935711244288,1178637420885090310,0,0,0,0,0,0,0,0,0,0
1177492121143525376,1177597674167701507,1,1,0,1,0,0,0,0,0,0
1177868826886705153,1177874264600584192,0,0,0,0,0,0,0,0,0,1
1177523521116876800,1177571658829373443,0,0,0,0,0,0,0,0,0,0
1178978196634705921,1178979093519507456,1,1,0,0,1,0,0,0,0,0
1178908848159154178,1179875668093526016,1,0,1,0,0,0,1,0,0,0
1178352635264536576,1178353516856913920,1,1,0,1,1,0,0,0,0,0
1177503511333879814,1177506306086686720,1,1,0,1,0,0,0,0,0,0
1178604398139838466,1179369775459438592,1,1,0,1,0,0,0,0,0,0
1179034365017247744,1179092759023702016,0,0,0,0,0,0,0,0,1,0
1179093477931524096,1179148029619838976,1,1,1,1,0,1,0,0,0,0
1177714981292384259,1177715628989390848,1,1,1,0,1,0,1,0,0,0
1177145172544630784,1177164629245661185,1,1,1,0,1,1,1,0,0,0
1179112811806543877,1179124609490268161,1,1,0,1,0,0,0,0,0,0
1177896793935417344,1177897027390332928,0,0,0,0,0,0,0,0,0,0
1177859447697350656,1177865390409605120,1,1,0,1,0,0,0,0,0,0
1177286292347990016,1177301063709462528,1,1,1,0,1,0,1,0,0,0
1175684240354238464,1177483779662680064,1,1,1,1,0,0,1,0,0,0
1178913341219262464,1178915174767611905,1,1,0,1,0,0,0,0,1,0
1178025208407609345,1178288034074234882,1,1,0,1,0,0,0,0,0,0
1176242376668581888,1176934984537518082,1,1,0,1,0,0,0,0,0,0
1176863568479817728,1176865163531685890,0,0,0,0,0,0,0,0,0,0
1177862651336171521,1178077458601566208,0,0,0,0,0,0,0,0,0,0
1180109157086703617,1180109472238329856,1,1,1,1,0,1,0,0,0,0
1178373588056981506,1178676072352759815,0,0,0,0,0,0,0,0,0,0
1176802059573760001,1177103507968724992,1,1,0,1,0,0,0,0,0,0
1176942920169140225,1176959010869784576,1,1,1,1,0,0,1,0,0,0
1178423465390546946,1180077429249003520,1,1,0,1,0,0,0,0,0,0
1177479269124984832,1178559998210838531,0,0,0,0,0,0,0,0,0,1
1179999566571008000,1180064475279429632,1,0,1,0,0,0,1,0,0,0
1180032606143946752,1180036928076439554,0,0,0,0,0,0,0,0,1,0
1179846610089631745,1179850700945268737,0,0,0,0,0,0,0,0,0,0
1177537586379857920,1177566737828655105,1,1,1,1,0,1,0,0,0,0
1178708353545101312,1178717951589007361,1,1,1,1,0,1,0,0,0,0
1178332151827369990,1178337836438888448,1,1,0,0,1,0,0,0,0,0
1177918649182670850,1177943852998709249,0,0,0,0,0,0,0,0,0,1
1178688196344979458,1178695648847306753,1,1,1,1,0,0,1,0,0,0
1163484781742571520,1178786195813408768,1,1,0,1,0,0,0,0,0,0
1178031450001682433,1178276730341068803,1,1,1,1,0,0,1,0,0,0
1176527805967978496,1176537018425401344,1,1,0,1,0,0,0,0,0,0
1180093225090125825,1180114586294525952,1,1,0,1,0,0,0,0,0,0
1177601843914006542,1177602241764757505,0,0,0,0,0,0,0,0,0,0
1177440476464418816,1177577817531453440,1,1,0,1,0,0,0,0,0,0
1177864215706689537,1177866858357239808,1,1,0,0,1,0,0,0,0,0
1178950588710694913,1179106413521584132,1,1,0,1,1,0,0,0,0,0
1177189753776693249,1177192741597564929,1,1,0,0,1,0,0,0,0,0
1180066235662442496,1180087133761089537,0,0,0,0,0,0,0,0,0,0
1177612207120666625,1177621623257608193,1,1,1,1,0,1,0,0,0,0
1177865094165942272,1177872877695094785,0,0,0,0,0,0,0,0,0,0
1178781175822848000,1178808386810302464,0,0,0,0,0,0,0,0,0,1
1177096435898159104,1177101781198954497,1,1,1,1,0,0,1,0,0,0
1178966428671778816,1179105143872278528,1,1,0,1,1,0,0,0,0,0
1177497578344046595,1177512368705691648,1,1,1,1,0,0,1,0,0,0
1177579570834358272,1177668682333523968,1,1,1,1,0,1,0,0,0,0
1177974654910259200,1177975283535765507,1,1,0,1,0,0,0,0,0,0
1179864956189253632,1179873608094617602,1,1,1,1,0,1,0,0,0,0
1179345624053043200,1179352734526578688,0,0,0,0,0,0,0,0,0,0
1178378196435247105,1178558748815761408,1,1,1,1,0,0,1,0,0,0
1177452808485752832,1177482220589633538,0,0,0,0,0,0,0,0,1,0
1179335909709402112,1179337070218747905,1,1,0,0,1,0,0,0,0,0
1178666543934255104,1178667712769335299,1,0,1,0,0,0,1,0,0,0
1177916924501614593,1179074870677774337,0,0,0,0,0,0,0,0,1,0
1177948935215865856,1177949986425843712,1,1,0,1,1,0,0,0,0,0
1177867477499437056,1177869366869872642,1,1,0,1,0,0,0,0,0,0
1179034811861569536,1179263910937075714,1,1,1,1,0,1,0,0,0,0
1176861561899618305,1176939621156118529,1,1,0,1,0,0,0,0,0,0
1178082731722526722,1178201931887599616,1,1,0,1,0,0,0,0,0,0
1177887172466298880,1177889342955692033,1,1,0,1,1,0,0,0,0,0
1177582079862857729,1177638423361921024,1,1,0,1,0,0,0,0,0,0
1178229863951605760,1178243525172965376,0,0,0,0,0,0,0,0,0,1
1178613085428301824,1178619893081673728,1,0,1,0,0,0,1,0,0,0
1176852603923238913,1177108079139262464,1,1,0,1,0,0,0,0,0,0
1179868246411022336,1179872093539835905,1,1,0,1,0,0,0,0,0,0
1177860223651995653,1177873373243813888,0,0,0,0,0,0,0,0,0,0
1177105489341104128,1177188189238374400,1,1,0,1,1,0,0,0,0,0
1178329933489278977,1178912620566450177,1,1,1,1,0,1,0,0,0,0
1177086073782046720,1177161674203324416,1,1,0,1,0,0,0,0,0,0
1179777184552161281,1179797975616368640,0,0,0,0,0,0,0,0,0,0
1179443983069650944,1179444305557180417,1,1,1,1,0,1,1,0,0,0
1177897665494958080,1178220650508558336,1,1,0,1,0,0,0,0,0,0
1179360394969849861,1179360694967373824,1,1,0,1,0,0,0,0,0,0
1177214256393150465,1177248779789053957,1,1,1,1,0,1,0,0,0,0
1177164461649661953,1177164846560923648,1,1,0,1,0,0,0,0,0,0
1177551288306950145,1177551290529996800,0,0,0,0,0,0,0,0,0,1
1178082731722526722,1178213763910193153,1,1,1,1,0,0,1,0,0,0
1177988846509871104,1178038286058737664,1,1,0,1,0,0,0,0,1,0
1178241292196810752,1178350071647293445,1,1,0,1,0,0,0,0,0,0
1179181407735816203,1179396465732587520,1,1,0,1,0,0,0,0,0,0
1177297386122743808,1177307404054224896,0,0,0,0,0,0,0,0,1,1
1180065959501090816,1180148764624994305,1,1,0,0,1,0,0,0,0,0
1178594493681020928,1178997027813773318,0,0,0,0,0,0,0,0,0,1
1178358940272193537,1178360123967889408,1,1,0,1,0,0,0,0,0,0
1179675225329471488,1179854166673547266,1,1,0,1,1,0,0,0,0,0
1179347489029283840,1179381136163835905,0,0,0,0,0,0,0,0,0,1
1178076725412020225,1178169917998321665,1,1,0,1,1,0,0,0,0,0
